time_s,CH1_V,CH2_V
1.005341474856474111e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005343474856417547e-03,9.411764705882352811e-01,1.176470588235294101e-01
1.005345474856360983e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005347474856304419e-03,8.627450980392157298e-01,-1.568627450980392135e-01
1.005349474856247856e-03,8.235294117647058432e-01,1.568627450980392135e-01
1.005351474856191292e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005353474856134728e-03,9.411764705882352811e-01,7.843137254901960675e-02
1.005355474856078164e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005357474856021600e-03,8.627450980392157298e-01,-1.568627450980392135e-01
1.005359474855965036e-03,9.019607843137255054e-01,1.568627450980392135e-01
1.005361474855908472e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005363474855851908e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005365474855795345e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005367474855738781e-03,9.019607843137255054e-01,-3.921568627450980338e-02
1.005369474855682217e-03,9.411764705882352811e-01,7.843137254901960675e-02
1.005371474855625653e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005373474855569089e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005375474855512525e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005377474855455961e-03,9.411764705882352811e-01,-1.568627450980392135e-01
1.005379474855399398e-03,8.235294117647058432e-01,1.176470588235294101e-01
1.005381474855342834e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005383474855286270e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005385474855229706e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005387474855173142e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005389474855116578e-03,8.627450980392157298e-01,1.176470588235294101e-01
1.005391474855060014e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005393474855003451e-03,9.803921568627450567e-01,3.921568627450980338e-02
1.005395474854946887e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005397474854890323e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005399474854833759e-03,8.627450980392157298e-01,1.568627450980392135e-01
1.005401474854777195e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005403474854720631e-03,8.235294117647058432e-01,0.000000000000000000e+00
1.005405474854664067e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005407474854607503e-03,9.019607843137255054e-01,-3.921568627450980338e-02
1.005409474854550940e-03,9.411764705882352811e-01,7.843137254901960675e-02
1.005411474854494376e-03,8.235294117647058432e-01,-3.921568627450980338e-02
1.005413474854437812e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005415474854381248e-03,9.019607843137255054e-01,0.000000000000000000e+00
1.005417474854324684e-03,9.411764705882352811e-01,-1.568627450980392135e-01
1.005419474854268120e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005421474854211556e-03,8.627450980392157298e-01,-1.568627450980392135e-01
1.005423474854154993e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005425474854098429e-03,9.019607843137255054e-01,0.000000000000000000e+00
1.005427474854041865e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005429474853985301e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005431474853928737e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005433474853872173e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005435474853815609e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005437474853759046e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005439474853702482e-03,9.019607843137255054e-01,1.568627450980392135e-01
1.005441474853645918e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005443474853589354e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005445474853532790e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005447474853476226e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005449474853419662e-03,9.411764705882352811e-01,1.176470588235294101e-01
1.005451474853363098e-03,8.627450980392157298e-01,-3.921568627450980338e-02
1.005453474853306535e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005455474853249971e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005457474853193407e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005459474853136843e-03,8.235294117647058432e-01,1.176470588235294101e-01
1.005461474853080279e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005463474853023715e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005465474852967151e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005467474852910588e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005469474852854024e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005471474852797460e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005473474852740896e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005475474852684332e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005477474852627768e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005479474852571204e-03,9.019607843137255054e-01,1.568627450980392135e-01
1.005481474852514641e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005483474852458077e-03,8.235294117647058432e-01,0.000000000000000000e+00
1.005485474852401513e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005487474852344949e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005489474852288385e-03,9.411764705882352811e-01,1.176470588235294101e-01
1.005491474852231821e-03,8.235294117647058432e-01,-7.843137254901960675e-02
1.005493474852175257e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005495474852118694e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005497474852062130e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005499474852005566e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005501474851949002e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005503474851892438e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005505474851835874e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005507474851779310e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005509474851722746e-03,8.235294117647058432e-01,1.176470588235294101e-01
1.005511474851666183e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005513474851609619e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005515474851553055e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005517474851496491e-03,8.627450980392157298e-01,-1.960784313725490169e-01
1.005519474851439927e-03,9.019607843137255054e-01,1.568627450980392135e-01
1.005521474851383363e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005523474851326799e-03,8.235294117647058432e-01,0.000000000000000000e+00
1.005525474851270236e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005527474851213672e-03,9.019607843137255054e-01,0.000000000000000000e+00
1.005529474851157108e-03,9.411764705882352811e-01,7.843137254901960675e-02
1.005531474851100544e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005533474851043980e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005535474850987416e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005537474850930852e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005539474850874289e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005541474850817725e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005543474850761161e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005545474850704597e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005547474850648033e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005549474850591469e-03,8.235294117647058432e-01,1.176470588235294101e-01
1.005551474850534905e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005553474850478341e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005555474850421778e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005557474850365214e-03,9.019607843137255054e-01,-1.960784313725490169e-01
1.005559474850308650e-03,8.627450980392157298e-01,1.176470588235294101e-01
1.005561474850252086e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005563474850195522e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005565474850138958e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005567474850082394e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005569474850025831e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005571474849969267e-03,8.627450980392157298e-01,-3.921568627450980338e-02
1.005573474849912703e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005575474849856139e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005577474849799575e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005579474849743011e-03,8.235294117647058432e-01,7.843137254901960675e-02
1.005581474849686447e-03,9.411764705882352811e-01,-1.568627450980392135e-01
1.005583474849629884e-03,9.019607843137255054e-01,7.843137254901960675e-02
1.005585474849573320e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005587474849516756e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005589474849460192e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005591474849403628e-03,9.019607843137255054e-01,-3.921568627450980338e-02
1.005593474849347064e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005595474849290500e-03,8.627450980392157298e-01,7.843137254901960675e-02
1.005597474849233936e-03,9.019607843137255054e-01,-1.568627450980392135e-01
1.005599474849177373e-03,9.019607843137255054e-01,1.568627450980392135e-01
1.005601474849120809e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005603474849064245e-03,8.627450980392157298e-01,0.000000000000000000e+00
1.005605474849007681e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005607474848951117e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005609474848894553e-03,9.411764705882352811e-01,1.176470588235294101e-01
1.005611474848837989e-03,8.627450980392157298e-01,-3.921568627450980338e-02
1.005613474848781426e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005615474848724862e-03,9.019607843137255054e-01,0.000000000000000000e+00
1.005617474848668298e-03,9.411764705882352811e-01,-1.568627450980392135e-01
1.005619474848611734e-03,8.627450980392157298e-01,1.176470588235294101e-01
1.005621474848555170e-03,8.627450980392157298e-01,-1.568627450980392135e-01
1.005623474848498606e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005625474848442042e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005627474848385479e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005629474848328915e-03,8.627450980392157298e-01,1.176470588235294101e-01
1.005631474848272351e-03,9.019607843137255054e-01,-7.843137254901960675e-02
1.005633474848215787e-03,9.411764705882352811e-01,3.921568627450980338e-02
1.005635474848159223e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005637474848102659e-03,9.411764705882352811e-01,-1.960784313725490169e-01
1.005639474848046095e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005641474847989532e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005643474847932968e-03,8.235294117647058432e-01,3.921568627450980338e-02
1.005645474847876404e-03,9.019607843137255054e-01,3.921568627450980338e-02
1.005647474847819840e-03,9.411764705882352811e-01,-3.921568627450980338e-02
1.005649474847763276e-03,9.411764705882352811e-01,1.176470588235294101e-01
1.005651474847706712e-03,8.235294117647058432e-01,-7.843137254901960675e-02
1.005653474847650148e-03,8.627450980392157298e-01,3.921568627450980338e-02
1.005655474847593584e-03,9.019607843137255054e-01,0.000000000000000000e+00
1.005657474847537021e-03,9.411764705882352811e-01,-7.843137254901960675e-02
1.005659474847480457e-03,8.235294117647058432e-01,1.568627450980392135e-01
1.005661474847423893e-03,8.627450980392157298e-01,-1.568627450980392135e-01
1.005663474847367329e-03,9.019607843137255054e-01,1.176470588235294101e-01
1.005665474847310765e-03,9.411764705882352811e-01,0.000000000000000000e+00
1.005667474847254201e-03,8.627450980392157298e-01,-7.843137254901960675e-02
1.005669474847197637e-03,8.627450980392157298e-01,7.843137254901960675e-02
